country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
53,5,174,810,1990,961
53,5,174,653,1990,18
53,5,174,639,1990,44.88
53,5,174,567,1990,6.5
53,5,174,667,1990,88
53,5,174,665,1990,90
53,5,174,666,1990,96
53,5,174,670,1990,12
53,5,174,668,1990,18
53,5,174,669,1990,34
53,5,174,659,1990,42
53,5,174,710,1990,65.4
53,5,174,711,1990,79.8
53,6,174,788,1990,0.1169
53,6,174,751,1990,0.1866
53,6,174,749,1990,77
53,6,174,563,1990,87
53,6,174,561,1990,125.4
53,6,174,655,1990,2.5
53,6,174,648,1990,28
53,6,174,779,1990,3265
53,6,174,755,1990,0.79
53,6,174,611,1990,0.7
53,6,174,614,1990,0.17
53,6,174,562,1990,88.1
53,6,174,553,1990,635
53,6,174,811,1990,414
53,6,174,810,1990,961
53,6,174,653,1990,18
53,6,174,639,1990,44.88
53,6,174,567,1990,6.5
53,6,174,667,1990,88
53,6,174,665,1990,90
53,6,174,666,1990,96
53,6,174,670,1990,12
53,6,174,668,1990,18
53,6,174,669,1990,34
53,6,174,659,1990,42
53,6,174,710,1990,65.4
53,6,174,711,1990,79.8
54,4,178,579,1990,3119
54,4,178,797,1990,2636
54,4,178,798,1990,3782
54,4,178,622,1990,11000
54,4,178,788,1990,0.0947
54,4,178,751,1990,0.4985
54,4,178,749,1990,1188.1
54,4,178,563,1990,75
54,4,178,561,1990,92.2
54,4,178,655,1990,31.4
54,4,178,648,1990,62
54,4,178,779,1990,15852
54,4,178,755,1990,0.67
54,4,178,611,1990,0.94
54,4,178,613,1990,0.76
54,4,178,614,1990,0.2
54,4,178,803,1990,0.79
54,4,178,801,1990,0.91
54,4,178,802,1990,1.05
54,4,178,562,1990,60.1
54,4,178,553,1990,603
54,4,178,811,1990,421
54,4,178,810,1990,857
54,4,178,729,1990,4.44
54,4,178,799,1990,3.91
54,4,178,800,1990,5.12
54,4,178,743,1990,60.6
54,4,178,744,1990,61
54,4,178,745,1990,60.1
54,4,178,567,1990,66.5
54,4,178,666,1990,95
54,4,178,699,1990,255.72
54,4,178,659,1990,114
54,4,178,660,1990,19
54,4,178,557,1990,14.3
54,4,178,722,1990,26.1
54,4,178,616,1990,1.51
54,5,178,579,1990,3119
54,5,178,797,1990,2636
54,5,178,798,1990,3782
54,5,178,622,1990,11000
54,5,178,788,1990,0.0947
54,5,178,751,1990,0.4985
54,5,178,749,1990,1188.1
54,5,178,563,1990,75
54,5,178,561,1990,92.2
54,5,178,655,1990,31.4
54,5,178,648,1990,62
54,5,178,779,1990,15852
