country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
17,8,44,785,1990,594
17,8,44,553,1990,46
17,8,44,811,1990,34
17,8,44,810,1990,61
17,8,44,780,1990,1922
17,8,44,756,1990,0.75
17,8,44,653,1990,0.09
17,8,44,639,1990,3.15
17,8,44,729,1990,1.96
17,8,44,799,1990,1.56
17,8,44,800,1990,2.48
17,8,44,567,1990,51.4
17,8,44,699,1990,0.94
17,8,44,671,1990,3.4
17,8,44,672,1990,2.6
17,8,44,673,1990,4.6
17,8,44,659,1990,47
17,8,44,660,1990,2
17,8,44,557,1990,4.1
17,8,44,674,1990,52.3
17,8,44,675,1990,46
17,8,44,676,1990,59.3
17,8,44,677,1990,9.6
17,8,44,678,1990,8.9
17,8,44,679,1990,10.2
17,8,44,616,1990,0.22
17,9,44,761,1990,69.9
17,9,44,579,1990,121
17,9,44,797,1990,84
17,9,44,798,1990,177
17,9,44,570,1990,99
17,9,44,788,1990,0.3134
17,9,44,751,1990,7.6104
17,9,44,749,1990,1950.8
17,9,44,563,1990,86
17,9,44,561,1990,23.5
17,9,44,648,1990,104
17,9,44,779,1990,69872
17,9,44,755,1990,27.26
17,9,44,562,1990,19.6
17,9,44,809,1990,0.1
17,9,44,786,1990,0.2
17,9,44,785,1990,594
17,9,44,553,1990,46
17,9,44,811,1990,34
17,9,44,810,1990,61
17,9,44,780,1990,1922
17,9,44,756,1990,0.75
17,9,44,653,1990,0.09
17,9,44,639,1990,3.15
17,9,44,729,1990,1.96
17,9,44,799,1990,1.56
17,9,44,800,1990,2.48
17,9,44,567,1990,51.4
17,9,44,699,1990,0.94
17,9,44,671,1990,3.4
17,9,44,672,1990,2.6
17,9,44,673,1990,4.6
17,9,44,659,1990,47
17,9,44,660,1990,2
17,9,44,557,1990,4.1
17,9,44,674,1990,52.3
17,9,44,675,1990,46
17,9,44,676,1990,59.3
17,9,44,677,1990,9.6
17,9,44,678,1990,8.9
17,9,44,679,1990,10.2
17,9,44,616,1990,0.22
18,7,48,761,1990,22.4
18,7,48,788,1990,0.7215
18,7,48,751,1990,25.5388
18,7,48,749,1990,12665.8
18,7,48,563,1990,87
18,7,48,561,1990,23
18,7,48,753,1990,178.8
18,7,48,649,1990,107
18,7,48,758,1990,39.4
18,7,48,770,1990,55.5
18,7,48,771,1990,13.5
18,7,48,648,1990,248
18,7,48,779,1990,93995
18,7,48,755,1990,18.95
18,7,48,611,1990,1.03
18,7,48,613,1990,1.02
18,7,48,562,1990,19.5
18,7,48,553,1990,26
18,7,48,811,1990,20
18,7,48,810,1990,33
18,7,48,780,1990,5147
18,7,48,756,1990,1.04
18,7,48,667,1990,95
18,7,48,665,1990,95
18,7,48,666,1990,95
18,7,48,670,1990,99
18,7,48,668,1990,99
18,7,48,669,1990,99
18,7,48,768,1990,161.1
18,7,48,699,1990,0.43
18,7,48,722,1990,12.3
18,7,48,616,1990,0.1
18,8,48,761,1990,22.4
18,8,48,788,1990,0.7215
18,8,48,751,1990,25.5388
18,8,48,749,1990,12665.8
18,8,48,563,1990,87
18,8,48,561,1990,23
18,8,48,753,1990,178.8
18,8,48,649,1990,107
18,8,48,758,1990,39.4
18,8,48,770,1990,55.5
18,8,48,771,1990,13.5
18,8,48,648,1990,248
18,8,48,779,1990,93995
18,8,48,755,1990,18.95
18,8,48,611,1990,1.03
18,8,48,613,1990,1.02
18,8,48,562,1990,19.5
