country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
46,1,152,751,1990,2.5212
46,1,152,749,1990,33314.7
46,1,152,563,1990,97
46,1,152,561,1990,19.1
46,1,152,753,1990,1015.5
46,1,152,649,1990,662.3
46,1,152,758,1990,49.8
46,1,152,770,1990,70.8
46,1,152,771,1990,29.9
46,1,152,648,1990,115
46,1,152,779,1990,864155
46,1,152,755,1990,6.54
46,1,152,611,1990,0.98
46,1,152,613,1990,1.06
46,1,152,803,1990,0.01
46,1,152,801,1990,0.03
46,1,152,802,1990,0.2
46,1,152,562,1990,16
46,1,152,809,1990,0.2
46,1,152,786,1990,3.3
46,1,152,785,1990,8482
46,1,152,553,1990,57
46,1,152,811,1990,51
46,1,152,810,1990,64
46,1,152,780,1990,13921
46,1,152,756,1990,0.11
46,1,152,729,1990,0.08
46,1,152,799,1990,0.02
46,1,152,800,1990,0.29
46,1,152,585,1990,3.4
46,1,152,580,1990,4.9
46,1,152,584,1990,1.9
46,1,152,567,1990,20.4
46,1,152,667,1990,48
46,1,152,665,1990,90
46,1,152,666,1990,99
46,1,152,670,1990,53
46,1,152,668,1990,85
46,1,152,669,1990,91
46,1,152,768,1990,2.2
46,1,152,671,1990,3.4
46,1,152,672,1990,3.5
46,1,152,673,1990,3.1
46,1,152,722,1990,37.3
46,1,152,674,1990,44.8
46,1,152,675,1990,45.4
46,1,152,676,1990,43.5
46,1,152,677,1990,5.1
46,1,152,678,1990,7
46,1,152,679,1990,3.1
46,1,152,616,1990,3
46,2,152,761,1990,64.5
46,2,152,579,1990,96
46,2,152,797,1990,28
46,2,152,798,1990,1195
46,2,152,788,1990,0.2742
46,2,152,751,1990,2.5212
46,2,152,749,1990,33314.7
46,2,152,563,1990,97
46,2,152,561,1990,19.1
46,2,152,753,1990,1015.5
46,2,152,649,1990,662.3
46,2,152,758,1990,49.8
46,2,152,770,1990,70.8
46,2,152,771,1990,29.9
46,2,152,648,1990,115
46,2,152,779,1990,864155
46,2,152,755,1990,6.54
46,2,152,611,1990,0.98
46,2,152,613,1990,1.06
46,2,152,803,1990,0.01
46,2,152,801,1990,0.03
46,2,152,802,1990,0.2
46,2,152,562,1990,16
46,2,152,809,1990,0.2
46,2,152,786,1990,3.3
