country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
65,4,208,756,1990,2.88
65,4,208,568,1990,0.94
65,4,208,650,1990,0.37
65,4,208,651,1990,458.83
65,4,208,569,1990,1171.16
65,4,208,729,1990,0.05
65,4,208,799,1990,0.04
65,4,208,800,1990,0.06
65,4,208,743,1990,95.4
65,4,208,744,1990,95.2
65,4,208,745,1990,95.7
65,4,208,567,1990,10.5
65,4,208,760,1990,7
65,4,208,772,1990,8
65,4,208,773,1990,5.9
65,4,208,667,1990,100
65,4,208,665,1990,100
65,4,208,666,1990,100
65,4,208,670,1990,100
65,4,208,668,1990,100
65,4,208,669,1990,100
65,4,208,768,1990,18.6
65,4,208,699,1990,8.68
65,4,208,671,1990,1.5
65,4,208,672,1990,1.6
65,4,208,673,1990,1.4
65,4,208,659,1990,124
65,4,208,660,1990,55
65,4,208,557,1990,30.7
65,4,208,722,1990,48
65,4,208,674,1990,26.5
65,4,208,675,1990,27.4
65,4,208,676,1990,25.5
65,4,208,677,1990,8.5
65,4,208,678,1990,8.7
65,4,208,679,1990,8.2
65,4,208,616,1990,10.78
65,5,208,761,1990,9.2
65,5,208,579,1990,60
65,5,208,797,1990,38
65,5,208,798,1990,81
65,5,208,788,1990,0.2938
65,5,208,776,1990,0.32
65,5,208,751,1990,9.7719
65,5,208,752,1990,10.3
65,5,208,749,1990,50230.6
65,5,208,750,1990,54200.2
65,5,208,563,1990,84
65,5,208,561,1990,8.9
65,5,208,758,1990,62.4
65,5,208,770,1990,69.2
65,5,208,771,1990,56
65,5,208,648,1990,102
65,5,208,779,1990,2911198
65,5,208,755,1990,56.63
65,5,208,611,1990,1
65,5,208,613,1990,1.02
65,5,208,614,1990,1.12
65,5,208,562,1990,7.4
65,5,208,605,1990,0.1
65,5,208,809,1990,10.9
65,5,208,786,1990,19.7
65,5,208,785,1990,10968
65,5,208,553,1990,11
65,5,208,811,1990,9
65,5,208,810,1990,12
65,5,208,780,1990,148220
65,5,208,756,1990,2.88
65,5,208,568,1990,0.94
65,5,208,650,1990,0.37
65,5,208,651,1990,458.83
65,5,208,569,1990,1171.16
65,5,208,729,1990,0.05
65,5,208,799,1990,0.04
65,5,208,800,1990,0.06
65,5,208,743,1990,95.4
65,5,208,744,1990,95.2
65,5,208,745,1990,95.7
65,5,208,567,1990,10.5
65,5,208,760,1990,7
65,5,208,772,1990,8
65,5,208,773,1990,5.9
65,5,208,667,1990,100
65,5,208,665,1990,100
65,5,208,666,1990,100
65,5,208,670,1990,100
65,5,208,668,1990,100
65,5,208,669,1990,100
65,5,208,768,1990,18.6
65,5,208,699,1990,8.68
65,5,208,671,1990,1.5
65,5,208,672,1990,1.6
65,5,208,673,1990,1.4
65,5,208,659,1990,124
65,5,208,660,1990,55
65,5,208,557,1990,30.7
65,5,208,722,1990,48
65,5,208,674,1990,26.5
65,5,208,675,1990,27.4
65,5,208,676,1990,25.5
65,5,208,677,1990,8.5
65,5,208,678,1990,8.7
65,5,208,679,1990,8.2
65,5,208,616,1990,10.78
65,6,208,761,1990,9.2
65,6,208,579,1990,60
65,6,208,797,1990,38
65,6,208,798,1990,81
65,6,208,788,1990,0.2938
65,6,208,776,1990,0.32
65,6,208,751,1990,9.7719
65,6,208,752,1990,10.3
65,6,208,749,1990,50230.6
65,6,208,750,1990,54200.2
65,6,208,563,1990,84
65,6,208,561,1990,8.9
65,6,208,758,1990,62.4
65,6,208,770,1990,69.2
65,6,208,771,1990,56
65,6,208,648,1990,102
65,6,208,779,1990,2911198
65,6,208,755,1990,56.63
65,6,208,611,1990,1
65,6,208,613,1990,1.02
65,6,208,614,1990,1.12
65,6,208,562,1990,7.4
65,6,208,605,1990,0.1
65,6,208,809,1990,10.9
65,6,208,786,1990,19.7
65,6,208,785,1990,10968
65,6,208,553,1990,11
65,6,208,811,1990,9
65,6,208,810,1990,12
65,6,208,780,1990,148220
65,6,208,756,1990,2.88
65,6,208,568,1990,0.94
65,6,208,650,1990,0.37
65,6,208,651,1990,458.83
65,6,208,569,1990,1171.16
65,6,208,729,1990,0.05
65,6,208,799,1990,0.04
65,6,208,800,1990,0.06
65,6,208,743,1990,95.4
65,6,208,744,1990,95.2
65,6,208,745,1990,95.7
65,6,208,567,1990,10.5
65,6,208,760,1990,7
65,6,208,772,1990,8
65,6,208,773,1990,5.9
65,6,208,667,1990,100
65,6,208,665,1990,100
65,6,208,666,1990,100
65,6,208,670,1990,100
65,6,208,668,1990,100
65,6,208,669,1990,100
65,6,208,768,1990,18.6
65,6,208,699,1990,8.68
65,6,208,671,1990,1.5
65,6,208,672,1990,1.6
65,6,208,673,1990,1.4
65,6,208,659,1990,124
65,6,208,660,1990,55
65,6,208,557,1990,30.7
65,6,208,722,1990,48
65,6,208,674,1990,26.5
65,6,208,675,1990,27.4
65,6,208,676,1990,25.5
65,6,208,677,1990,8.5
65,6,208,678,1990,8.7
65,6,208,679,1990,8.2
65,6,208,616,1990,10.78
66,4,262,761,1990,47
66,4,262,579,1990,5
66,4,262,797,1990,2
66,4,262,798,1990,13
66,4,262,622,1990,100
66,4,262,788,1990,0.2099
66,4,262,751,1990,0.6403
66,4,262,749,1990,377.7
66,4,262,563,1990,85
66,4,262,561,1990,118.6
66,4,262,648,1990,72
66,4,262,779,1990,5710
66,4,262,755,1990,0.97
66,4,262,611,1990,0.74
66,4,262,803,1990,0.02
66,4,262,801,1990,0.04
66,4,262,802,1990,0.08
66,4,262,562,1990,92.1
66,4,262,553,1990,517
66,4,262,811,1990,291
66,4,262,810,1990,907
66,4,262,729,1990,0.09
66,4,262,799,1990,0.04
66,4,262,800,1990,0.2
66,4,262,743,1990,28.4
66,4,262,567,1990,0.3
66,4,262,667,1990,61
66,4,262,665,1990,78
66,4,262,666,1990,84
66,4,262,670,1990,44
66,4,262,668,1990,66
66,4,262,669,1990,73
66,4,262,659,1990,65
66,5,262,761,1990,47
66,5,262,579,1990,5
66,5,262,797,1990,2
66,5,262,798,1990,13
66,5,262,622,1990,100
66,5,262,788,1990,0.2099
66,5,262,751,1990,0.6403
66,5,262,749,1990,377.7
66,5,262,563,1990,85
66,5,262,561,1990,118.6
66,5,262,648,1990,72
66,5,262,779,1990,5710
66,5,262,755,1990,0.97
66,5,262,611,1990,0.74
66,5,262,803,1990,0.02
66,5,262,801,1990,0.04
66,5,262,802,1990,0.08
66,5,262,562,1990,92.1
66,5,262,553,1990,517
66,5,262,811,1990,291
66,5,262,810,1990,907
66,5,262,729,1990,0.09
66,5,262,799,1990,0.04
66,5,262,800,1990,0.2
66,5,262,743,1990,28.4
66,5,262,567,1990,0.3
66,5,262,667,1990,61
66,5,262,665,1990,78
66,5,262,666,1990,84
66,5,262,670,1990,44
66,5,262,668,1990,66
66,5,262,669,1990,73
66,5,262,659,1990,65
66,6,262,761,1990,47
66,6,262,579,1990,5
66,6,262,797,1990,2
66,6,262,798,1990,13
66,6,262,622,1990,100
66,6,262,788,1990,0.2099
66,6,262,751,1990,0.6403
66,6,262,749,1990,377.7
66,6,262,563,1990,85
66,6,262,561,1990,118.6
66,6,262,648,1990,72
66,6,262,779,1990,5710
66,6,262,755,1990,0.97
66,6,262,611,1990,0.74
66,6,262,803,1990,0.02
66,6,262,801,1990,0.04
66,6,262,802,1990,0.08
66,6,262,562,1990,92.1
