country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
240,5,858,743,1990,94.6
240,5,858,744,1990,92
240,5,858,745,1990,97.2
240,5,858,567,1990,5.3
240,5,858,667,1990,70
240,5,858,665,1990,95
240,5,858,666,1990,98
240,5,858,670,1990,81
240,5,858,668,1990,92
240,5,858,669,1990,93
240,5,858,699,1990,0.69
240,5,858,659,1990,93
240,5,858,660,1990,6
240,5,858,557,1990,6.1
240,5,858,722,1990,42.3
240,6,858,579,1990,14
240,6,858,797,1990,5
240,6,858,798,1990,66
240,6,858,788,1990,0.1305
240,6,858,751,1990,1.2841
240,6,858,749,1990,3993.4
240,6,858,563,1990,97
240,6,858,561,1990,23.1
240,6,858,648,1990,75
240,6,858,779,1990,415403
240,6,858,755,1990,13.36
240,6,858,611,1990,0.99
240,6,858,562,1990,20.3
240,6,858,809,1990,0.1
240,6,858,786,1990,0.3
240,6,858,785,1990,73
240,6,858,553,1990,37
240,6,858,811,1990,32
240,6,858,810,1990,44
240,6,858,729,1990,0.06
240,6,858,799,1990,0.01
240,6,858,800,1990,0.13
240,6,858,591,1990,95.9
240,6,858,743,1990,94.6
240,6,858,744,1990,92
240,6,858,745,1990,97.2
240,6,858,567,1990,5.3
240,6,858,667,1990,70
240,6,858,665,1990,95
240,6,858,666,1990,98
240,6,858,670,1990,81
240,6,858,668,1990,92
240,6,858,669,1990,93
240,6,858,699,1990,0.69
240,6,858,659,1990,93
240,6,858,660,1990,6
240,6,858,557,1990,6.1
240,6,858,722,1990,42.3
241,4,860,761,1990,44
241,4,860,579,1990,4
241,4,860,797,1990,0.1938
241,4,860,798,1990,158
241,4,860,561,1990,71.4
241,4,860,648,1990,743
241,4,860,779,1990,1402844
241,4,860,755,1990,6.82
241,4,860,611,1990,0.99
241,4,860,562,1990,58.7
241,4,860,553,1990,54
241,4,860,811,1990,48
241,4,860,810,1990,62
241,4,860,729,1990,0.01
241,4,860,800,1990,0.06
241,4,860,567,1990,7.2
241,4,860,667,1990,85
241,4,860,665,1990,90
241,4,860,666,1990,97
241,4,860,670,1990,76
241,4,860,668,1990,84
241,4,860,669,1990,95
241,5,860,761,1990,44
241,5,860,579,1990,4
241,5,860,797,1990,0.1938
241,5,860,798,1990,158
241,5,860,561,1990,71.4
241,5,860,648,1990,743
241,5,860,779,1990,1402844
241,5,860,755,1990,6.82
241,5,860,611,1990,0.99
241,5,860,562,1990,58.7
241,5,860,553,1990,54
241,5,860,811,1990,48
241,5,860,810,1990,62
241,5,860,729,1990,0.01
241,5,860,800,1990,0.06
241,5,860,567,1990,7.2
241,5,860,667,1990,85
241,5,860,665,1990,90
241,5,860,666,1990,97
241,5,860,670,1990,76
241,5,860,668,1990,84
241,5,860,669,1990,95
241,6,860,761,1990,44
241,6,860,579,1990,4
241,6,860,797,1990,0.1938
241,6,860,798,1990,158
241,6,860,561,1990,71.4
241,6,860,648,1990,743
241,6,860,779,1990,1402844
241,6,860,755,1990,6.82
241,6,860,611,1990,0.99
241,6,860,562,1990,58.7
241,6,860,553,1990,54
241,6,860,811,1990,48
241,6,860,810,1990,62
241,6,860,729,1990,0.01
241,6,860,800,1990,0.06
241,6,860,567,1990,7.2
241,6,860,667,1990,85
241,6,860,665,1990,90
241,6,860,666,1990,97
241,6,860,670,1990,76
241,6,860,668,1990,84
241,6,860,669,1990,95
242,4,548,788,1990,0.1864
242,4,548,751,1990,0.4752
