country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
99,4,624,666,1990,47
99,4,624,670,1990,3
99,4,624,768,1990,0.1
99,4,624,699,1990,23.12
99,4,624,659,1990,120
99,4,624,660,1990,30
99,4,624,557,1990,20
99,4,624,722,1990,10.8
99,4,624,616,1990,2.39
99,5,624,579,1990,104
99,5,624,797,1990,64
99,5,624,798,1990,209
99,5,624,622,1990,500
99,5,624,788,1990,0.159
99,5,624,751,1990,0.2487
99,5,624,749,1990,253
99,5,624,563,1990,53
99,5,624,561,1990,224.8
99,5,624,753,1990,22.2
99,5,624,649,1990,22.2
99,5,624,655,1990,22.1
99,5,624,648,1990,47
99,5,624,779,1990,5955
99,5,624,755,1990,0.59
99,5,624,803,1990,0.15
99,5,624,801,1990,0.21
99,5,624,802,1990,0.35
99,5,624,562,1990,132.8
99,5,624,809,1990,0.5
99,5,624,786,1990,2.7
99,5,624,785,1990,524
99,5,624,553,1990,907
99,5,624,811,1990,512
99,5,624,810,1990,1540
99,5,624,653,1990,54.15
99,5,624,639,1990,126.35
99,5,624,729,1990,0.63
99,5,624,799,1990,0.43
99,5,624,800,1990,1.09
99,5,624,567,1990,78.8
99,5,624,667,1990,32
99,5,624,665,1990,36
99,5,624,666,1990,47
99,5,624,670,1990,3
99,5,624,768,1990,0.1
99,5,624,699,1990,23.12
99,5,624,659,1990,120
99,5,624,660,1990,30
99,5,624,557,1990,20
99,5,624,722,1990,10.8
99,5,624,616,1990,2.39
99,6,624,579,1990,104
99,6,624,797,1990,64
99,6,624,798,1990,209
99,6,624,622,1990,500
99,6,624,788,1990,0.159
99,6,624,751,1990,0.2487
99,6,624,749,1990,253
99,6,624,563,1990,53
99,6,624,561,1990,224.8
99,6,624,753,1990,22.2
99,6,624,649,1990,22.2
99,6,624,655,1990,22.1
99,6,624,648,1990,47
99,6,624,779,1990,5955
99,6,624,755,1990,0.59
99,6,624,803,1990,0.15
99,6,624,801,1990,0.21
99,6,624,802,1990,0.35
99,6,624,562,1990,132.8
99,6,624,809,1990,0.5
99,6,624,786,1990,2.7
99,6,624,785,1990,524
99,6,624,553,1990,907
99,6,624,811,1990,512
99,6,624,810,1990,1540
99,6,624,653,1990,54.15
99,6,624,639,1990,126.35
99,6,624,729,1990,0.63
99,6,624,799,1990,0.43
99,6,624,800,1990,1.09
99,6,624,567,1990,78.8
99,6,624,667,1990,32
99,6,624,665,1990,36
99,6,624,666,1990,47
99,6,624,670,1990,3
99,6,624,768,1990,0.1
99,6,624,699,1990,23.12
99,6,624,659,1990,120
99,6,624,660,1990,30
99,6,624,557,1990,20
99,6,624,722,1990,10.8
99,6,624,616,1990,2.39
100,4,328,761,1990,95.5
100,4,328,579,1990,7
100,4,328,797,1990,3
100,4,328,798,1990,18
100,4,328,788,1990,0.4869
100,4,328,751,1990,1.5729
100,4,328,749,1990,1140.4
100,4,328,563,1990,73
100,4,328,561,1990,61.2
100,4,328,753,1990,19.3
100,4,328,649,1990,18.9
100,4,328,648,1990,163
100,4,328,779,1990,16000
100,4,328,755,1990,2.21
100,4,328,614,1990,0.72
100,4,328,803,1990,0.01
100,4,328,801,1990,0.03
100,4,328,802,1990,0.07
100,4,328,562,1990,47.1
100,4,328,553,1990,171
100,4,328,811,1990,141
100,4,328,810,1990,197
100,4,328,653,1990,61.17
100,4,328,639,1990,168.31
100,4,328,729,1990,0.07
100,4,328,799,1990,0.03
100,4,328,800,1990,0.18
100,4,328,567,1990,77.2
100,4,328,667,1990,74
100,4,328,665,1990,79
100,4,328,666,1990,93
100,4,328,670,1990,72
100,4,328,668,1990,76
100,4,328,669,1990,85
100,4,328,768,1990,0.5
100,4,328,659,1990,41
100,4,328,660,1990,24
100,4,328,557,1990,36.9
100,4,328,616,1990,0.2
100,5,328,761,1990,95.5
100,5,328,579,1990,7
100,5,328,797,1990,3
100,5,328,798,1990,18
100,5,328,788,1990,0.4869
100,5,328,751,1990,1.5729
100,5,328,749,1990,1140.4
100,5,328,563,1990,73
100,5,328,561,1990,61.2
100,5,328,753,1990,19.3
100,5,328,649,1990,18.9
100,5,328,648,1990,163
100,5,328,779,1990,16000
100,5,328,755,1990,2.21
100,5,328,614,1990,0.72
100,5,328,803,1990,0.01
100,5,328,801,1990,0.03
100,5,328,802,1990,0.07
100,5,328,562,1990,47.1
100,5,328,553,1990,171
100,5,328,811,1990,141
100,5,328,810,1990,197
