country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
226,6,780,810,1990,103
226,6,780,653,1990,0.38
226,6,780,639,1990,17.78
226,6,780,729,1990,0.15
226,6,780,799,1990,0.08
226,6,780,800,1990,0.26
226,6,780,567,1990,47
226,6,780,760,1990,21.7
226,6,780,772,1990,22.1
226,6,780,773,1990,20.8
226,6,780,667,1990,92
226,6,780,665,1990,92
226,6,780,666,1990,92
226,6,780,670,1990,90
226,6,780,668,1990,90
226,6,780,669,1990,90
226,6,780,699,1990,3.21
226,6,780,671,1990,2.5
226,6,780,672,1990,2.5
226,6,780,673,1990,2.4
226,6,780,659,1990,30
226,6,780,660,1990,6
226,6,780,557,1990,16.7
226,6,780,722,1990,35.6
226,6,780,674,1990,44
226,6,780,675,1990,44.1
226,6,780,676,1990,43.9
226,6,780,677,1990,18.3
226,6,780,678,1990,21
226,6,780,679,1990,15.4
227,4,788,579,1990,4
227,4,788,797,1990,0.8005
227,4,788,798,1990,25
227,4,788,788,1990,0.2957
227,4,788,751,1990,1.6308
227,4,788,749,1990,13267.2
227,4,788,563,1990,93
227,4,788,561,1990,52.2
227,4,788,753,1990,742.2
227,4,788,649,1990,730
227,4,788,655,1990,25.6
227,4,788,648,1990,110
227,4,788,779,1990,302836
227,4,788,755,1990,3.72
227,4,788,611,1990,0.87
227,4,788,613,1990,0.76
227,4,788,614,1990,0.62
227,4,788,562,1990,41
227,4,788,809,1990,0.4
227,4,788,786,1990,1.1
227,4,788,785,1990,408
227,4,788,553,1990,131
227,4,788,811,1990,96
227,4,788,810,1990,175
227,4,788,780,1990,953
227,4,788,756,1990,0.01
227,4,788,800,1990,0.01
227,4,788,591,1990,71.8
227,4,788,635,1990,74.7
227,4,788,636,1990,68.6
227,4,788,585,1990,5.9
227,4,788,580,1990,5.9
227,4,788,584,1990,1.4
227,4,788,743,1990,79.7
227,4,788,744,1990,85.3
227,4,788,745,1990,73.9
227,4,788,567,1990,4.1
227,4,788,667,1990,64
227,4,788,665,1990,83
227,4,788,666,1990,96
227,4,788,670,1990,43
227,4,788,668,1990,73
227,4,788,669,1990,94
227,4,788,768,1990,66.5
227,4,788,699,1990,0.59
227,4,788,659,1990,135
227,4,788,660,1990,6
227,4,788,557,1990,4.3
227,5,788,579,1990,4
227,5,788,797,1990,0.8005
227,5,788,798,1990,25
227,5,788,788,1990,0.2957
227,5,788,751,1990,1.6308
227,5,788,749,1990,13267.2
227,5,788,563,1990,93
227,5,788,561,1990,52.2
227,5,788,753,1990,742.2
227,5,788,649,1990,730
227,5,788,655,1990,25.6
227,5,788,648,1990,110
227,5,788,779,1990,302836
227,5,788,755,1990,3.72
227,5,788,611,1990,0.87
