country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
206,5,706,753,1990,269.6
206,5,706,649,1990,205.8
206,5,706,779,1990,15000
206,5,706,755,1990,0.24
206,5,706,801,1990,0.04
206,5,706,802,1990,0.17
206,5,706,562,1990,108.1
206,5,706,553,1990,1210
206,5,706,811,1990,707
206,5,706,810,1990,1980
206,5,706,729,1990,0.09
206,5,706,800,1990,0.33
206,5,706,567,1990,13.2
206,5,706,659,1990,170
206,5,706,660,1990,7
206,5,706,557,1990,4
206,5,706,722,1990,21.7
206,5,706,616,1990,0.25
206,6,706,579,1990,60
206,6,706,797,1990,2
206,6,706,798,1990,418
206,6,706,622,1990,200
206,6,706,751,1990,0.0029
206,6,706,749,1990,18.3
206,6,706,563,1990,30
206,6,706,561,1990,179.7
206,6,706,753,1990,269.6
206,6,706,649,1990,205.8
206,6,706,779,1990,15000
206,6,706,755,1990,0.24
206,6,706,801,1990,0.04
206,6,706,802,1990,0.17
206,6,706,562,1990,108.1
206,6,706,553,1990,1210
206,6,706,811,1990,707
206,6,706,810,1990,1980
206,6,706,729,1990,0.09
206,6,706,800,1990,0.33
206,6,706,567,1990,13.2
206,6,706,659,1990,170
206,6,706,660,1990,7
206,6,706,557,1990,4
206,6,706,722,1990,21.7
206,6,706,616,1990,0.25
207,4,710,579,1990,642
207,4,710,797,1990,541
207,4,710,798,1990,769
207,4,710,622,1990,1000
207,4,710,788,1990,0.8766
207,4,710,751,1990,8.6916
207,4,710,749,1990,319795.4
207,4,710,563,1990,79
207,4,710,561,1990,61
207,4,710,753,1990,18726.3
207,4,710,649,1990,6804.5
207,4,710,648,1990,249
207,4,710,779,1990,3315022
207,4,710,755,1990,9.01
207,4,710,611,1990,0.99
207,4,710,613,1990,1.16
207,4,710,614,1990,0.79
207,4,710,803,1990,0.15
207,4,710,801,1990,0.17
207,4,710,802,1990,0.18
207,4,710,562,1990,47
207,4,710,809,1990,0.1
207,4,710,786,1990,1.4
207,4,710,785,1990,1183
207,4,710,553,1990,108
207,4,710,811,1990,74
207,4,710,810,1990,159
207,4,710,780,1990,5680
207,4,710,756,1990,0.02
207,4,710,729,1990,0.28
207,4,710,799,1990,0.25
207,4,710,800,1990,0.31
207,4,710,567,1990,7.6
207,4,710,667,1990,66
207,4,710,665,1990,83
207,4,710,666,1990,98
207,4,710,670,1990,38
207,4,710,668,1990,51
207,4,710,669,1990,64
207,4,710,768,1990,25.9
207,4,710,699,1990,2.27
207,4,710,659,1990,173
207,4,710,660,1990,5
207,4,710,557,1990,2.8
207,4,710,710,1990,46.2
207,4,710,711,1990,8834
207,4,710,616,1990,2.58
207,5,710,579,1990,642
207,5,710,797,1990,541
207,5,710,798,1990,769
207,5,710,622,1990,1000
207,5,710,788,1990,0.8766
207,5,710,751,1990,8.6916
207,5,710,749,1990,319795.4
207,5,710,563,1990,79
207,5,710,561,1990,61
207,5,710,753,1990,18726.3
207,5,710,649,1990,6804.5
207,5,710,648,1990,249
207,5,710,779,1990,3315022
207,5,710,755,1990,9.01
207,5,710,611,1990,0.99
207,5,710,613,1990,1.16
207,5,710,614,1990,0.79
207,5,710,803,1990,0.15
207,5,710,801,1990,0.17
207,5,710,802,1990,0.18
207,5,710,562,1990,47
207,5,710,809,1990,0.1
207,5,710,786,1990,1.4
207,5,710,785,1990,1183
207,5,710,553,1990,108
207,5,710,811,1990,74
207,5,710,810,1990,159
207,5,710,780,1990,5680
207,5,710,756,1990,0.02
207,5,710,729,1990,0.28
207,5,710,799,1990,0.25
207,5,710,800,1990,0.31
207,5,710,567,1990,7.6
207,5,710,667,1990,66
207,5,710,665,1990,83
207,5,710,666,1990,98
207,5,710,670,1990,38
207,5,710,668,1990,51
207,5,710,669,1990,64
207,5,710,768,1990,25.9
207,5,710,699,1990,2.27
207,5,710,659,1990,173
207,5,710,660,1990,5
207,5,710,557,1990,2.8
207,5,710,710,1990,46.2
207,5,710,711,1990,8834
207,5,710,616,1990,2.58
207,6,710,579,1990,642
207,6,710,797,1990,541
207,6,710,798,1990,769
207,6,710,622,1990,1000
207,6,710,788,1990,0.8766
207,6,710,751,1990,8.6916
207,6,710,749,1990,319795.4
207,6,710,563,1990,79
207,6,710,561,1990,61
207,6,710,753,1990,18726.3
207,6,710,649,1990,6804.5
207,6,710,648,1990,249
207,6,710,779,1990,3315022
207,6,710,755,1990,9.01
207,6,710,611,1990,0.99
207,6,710,613,1990,1.16
207,6,710,614,1990,0.79
207,6,710,803,1990,0.15
207,6,710,801,1990,0.17
207,6,710,802,1990,0.18
207,6,710,562,1990,47
207,6,710,809,1990,0.1
207,6,710,786,1990,1.4
207,6,710,785,1990,1183
207,6,710,553,1990,108
207,6,710,811,1990,74
207,6,710,810,1990,159
207,6,710,780,1990,5680
207,6,710,756,1990,0.02
207,6,710,729,1990,0.28
207,6,710,799,1990,0.25
207,6,710,800,1990,0.31
207,6,710,567,1990,7.6
207,6,710,667,1990,66
207,6,710,665,1990,83
207,6,710,666,1990,98
207,6,710,670,1990,38
207,6,710,668,1990,51
207,6,710,669,1990,64
207,6,710,768,1990,25.9
207,6,710,699,1990,2.27
207,6,710,659,1990,173
207,6,710,660,1990,5
207,6,710,557,1990,2.8
207,6,710,710,1990,46.2
207,6,710,711,1990,8834
207,6,710,616,1990,2.58
209,4,728,579,1990,134
209,4,728,797,1990,0.4896
209,4,728,798,1990,3615
209,4,728,622,1990,200
209,4,728,561,1990,252.9
209,4,728,562,1990,149.5
209,4,728,553,1990,1730
209,4,728,811,1990,1180
209,4,728,810,1990,2440
209,4,728,729,1990,0.27
209,4,728,800,1990,3.68
209,4,728,616,1990,12.83
209,5,728,579,1990,134
209,5,728,797,1990,0.4896
209,5,728,798,1990,3615
209,5,728,622,1990,200
209,5,728,561,1990,252.9
209,5,728,562,1990,149.5
209,5,728,553,1990,1730
209,5,728,811,1990,1180
209,5,728,810,1990,2440
209,5,728,729,1990,0.27
209,5,728,800,1990,3.68
209,5,728,616,1990,12.83
209,6,728,579,1990,134
209,6,728,797,1990,0.4896
209,6,728,798,1990,3615
209,6,728,622,1990,200
209,6,728,561,1990,252.9
209,6,728,562,1990,149.5
209,6,728,553,1990,1730
209,6,728,811,1990,1180
209,6,728,810,1990,2440
209,6,728,729,1990,0.27
209,6,728,800,1990,3.68
209,6,728,616,1990,12.83
210,4,724,761,1990,11.8
210,4,724,579,1990,2627
210,4,724,797,1990,1895
210,4,724,798,1990,3454
210,4,724,788,1990,0.2332
210,4,724,776,1990,0.24
210,4,724,751,1990,5.6219
210,4,724,752,1990,5.9
210,4,724,749,1990,218597.2
210,4,724,750,1990,227508
210,4,724,563,1990,99
210,4,724,561,1990,11
210,4,724,758,1990,43.3
210,4,724,770,1990,61.9
210,4,724,771,1990,25.9
210,4,724,648,1990,96
210,4,724,779,1990,12602600
210,4,724,755,1990,32.41
210,4,724,611,1990,0.98
210,4,724,613,1990,1.06
210,4,724,614,1990,1.07
210,4,724,562,1990,9.3
210,4,724,605,1990,0.01
210,4,724,809,1990,0.1
210,4,724,786,1990,0.8
210,4,724,785,1990,977
210,4,724,553,1990,6
210,4,724,811,1990,6
210,4,724,810,1990,7
210,4,724,780,1990,54700
210,4,724,756,1990,0.14
210,4,724,568,1990,0.2
210,4,724,650,1990,0.04
210,4,724,651,1990,187.9
210,4,724,569,1990,965
210,4,724,729,1990,0.4
210,4,724,799,1990,0.34
210,4,724,800,1990,0.46
210,4,724,585,1990,7.6
210,4,724,743,1990,101.3
210,4,724,744,1990,102
210,4,724,745,1990,100.6
210,4,724,567,1990,27.7
210,4,724,760,1990,22.5
210,4,724,772,1990,21.3
210,4,724,773,1990,24.9
210,4,724,667,1990,100
210,4,724,665,1990,100
210,4,724,666,1990,100
210,4,724,670,1990,100
210,4,724,668,1990,100
210,4,724,669,1990,100
210,4,724,768,1990,33
210,4,724,699,1990,0.76
210,4,724,671,1990,2.5
210,4,724,672,1990,2.6
210,4,724,673,1990,2.1
210,4,724,659,1990,299
210,4,724,660,1990,51
210,4,724,557,1990,14.6
210,4,724,722,1990,32.3
210,4,724,674,1990,39
210,4,724,675,1990,36.1
210,4,724,676,1990,41.6
210,4,724,677,1990,16.6
210,4,724,678,1990,14.3
210,4,724,679,1990,18.9
210,4,724,616,1990,2.77
210,5,724,761,1990,11.8
210,5,724,579,1990,2627
210,5,724,797,1990,1895
210,5,724,798,1990,3454
210,5,724,788,1990,0.2332
210,5,724,776,1990,0.24
210,5,724,751,1990,5.6219
210,5,724,752,1990,5.9
210,5,724,749,1990,218597.2
210,5,724,750,1990,227508
210,5,724,563,1990,99
210,5,724,561,1990,11
210,5,724,758,1990,43.3
210,5,724,770,1990,61.9
210,5,724,771,1990,25.9
210,5,724,648,1990,96
210,5,724,779,1990,12602600
210,5,724,755,1990,32.41
210,5,724,611,1990,0.98
210,5,724,613,1990,1.06
210,5,724,614,1990,1.07
210,5,724,562,1990,9.3
210,5,724,605,1990,0.01
210,5,724,809,1990,0.1
210,5,724,786,1990,0.8
210,5,724,785,1990,977
210,5,724,553,1990,6
210,5,724,811,1990,6
210,5,724,810,1990,7
210,5,724,780,1990,54700
210,5,724,756,1990,0.14
210,5,724,568,1990,0.2
210,5,724,650,1990,0.04
210,5,724,651,1990,187.9
210,5,724,569,1990,965
210,5,724,729,1990,0.4
210,5,724,799,1990,0.34
210,5,724,800,1990,0.46
210,5,724,585,1990,7.6
210,5,724,743,1990,101.3
210,5,724,744,1990,102
210,5,724,745,1990,100.6
210,5,724,567,1990,27.7
210,5,724,760,1990,22.5
210,5,724,772,1990,21.3
210,5,724,773,1990,24.9
210,5,724,667,1990,100
210,5,724,665,1990,100
210,5,724,666,1990,100
210,5,724,670,1990,100
210,5,724,668,1990,100
210,5,724,669,1990,100
210,5,724,768,1990,33
210,5,724,699,1990,0.76
210,5,724,671,1990,2.5
210,5,724,672,1990,2.6
210,5,724,673,1990,2.1
210,5,724,659,1990,299
210,5,724,660,1990,51
210,5,724,557,1990,14.6
210,5,724,722,1990,32.3
210,5,724,674,1990,39
210,5,724,675,1990,36.1
210,5,724,676,1990,41.6
210,5,724,677,1990,16.6
210,5,724,678,1990,14.3
210,5,724,679,1990,18.9
210,5,724,616,1990,2.77
210,6,724,761,1990,11.8
210,6,724,579,1990,2627
210,6,724,797,1990,1895
210,6,724,798,1990,3454
210,6,724,788,1990,0.2332
210,6,724,776,1990,0.24
210,6,724,751,1990,5.6219
210,6,724,752,1990,5.9
210,6,724,749,1990,218597.2
210,6,724,750,1990,227508
210,6,724,563,1990,99
210,6,724,561,1990,11
210,6,724,758,1990,43.3
210,6,724,770,1990,61.9
210,6,724,771,1990,25.9
210,6,724,648,1990,96
210,6,724,779,1990,12602600
210,6,724,755,1990,32.41
210,6,724,611,1990,0.98
210,6,724,613,1990,1.06
210,6,724,614,1990,1.07
210,6,724,562,1990,9.3
210,6,724,605,1990,0.01
210,6,724,809,1990,0.1
210,6,724,786,1990,0.8
210,6,724,785,1990,977
210,6,724,553,1990,6
210,6,724,811,1990,6
210,6,724,810,1990,7
210,6,724,780,1990,54700
210,6,724,756,1990,0.14
210,6,724,568,1990,0.2
210,6,724,650,1990,0.04
210,6,724,651,1990,187.9
210,6,724,569,1990,965
210,6,724,729,1990,0.4
210,6,724,799,1990,0.34
210,6,724,800,1990,0.46
210,6,724,585,1990,7.6
210,6,724,743,1990,101.3
210,6,724,744,1990,102
210,6,724,745,1990,100.6
210,6,724,567,1990,27.7
210,6,724,760,1990,22.5
210,6,724,772,1990,21.3
210,6,724,773,1990,24.9
210,6,724,667,1990,100
210,6,724,665,1990,100
210,6,724,666,1990,100
210,6,724,670,1990,100
210,6,724,668,1990,100
210,6,724,669,1990,100
210,6,724,768,1990,33
210,6,724,699,1990,0.76
210,6,724,671,1990,2.5
210,6,724,672,1990,2.6
210,6,724,673,1990,2.1
210,6,724,659,1990,299
210,6,724,660,1990,51
210,6,724,557,1990,14.6
210,6,724,722,1990,32.3
210,6,724,674,1990,39
210,6,724,675,1990,36.1
210,6,724,676,1990,41.6
210,6,724,677,1990,16.6
210,6,724,678,1990,14.3
210,6,724,679,1990,18.9
210,6,724,616,1990,2.77
211,4,144,579,1990,4
211,4,144,797,1990,0.4935
211,4,144,798,1990,9
211,4,144,788,1990,0.0681
211,4,144,751,1990,0.2233
211,4,144,749,1990,3868.7
211,4,144,563,1990,80
211,4,144,561,1990,21.3
211,4,144,753,1990,218.2
211,4,144,649,1990,209.5
211,4,144,655,1990,14.8
211,4,144,758,1990,38.6
211,4,144,648,1990,97
211,4,144,779,1990,121388
211,4,144,755,1990,0.7
211,4,144,611,1990,0.97
211,4,144,613,1990,1.08
211,4,144,562,1990,18.2
211,4,144,786,1990,0.1
211,4,144,785,1990,39
211,4,144,553,1990,75
211,4,144,811,1990,65
211,4,144,810,1990,90
211,4,144,780,1990,1010
211,4,144,756,1990,0.01
211,4,144,591,1990,93.2
211,4,144,635,1990,92.2
211,4,144,636,1990,94.1
211,4,144,585,1990,8.7
211,4,144,580,1990,15
211,4,144,583,1990,29.5
211,4,144,581,1990,26.1
211,4,144,582,1990,16.3
211,4,144,584,1990,2.7
211,4,144,743,1990,96.9
211,4,144,744,1990,96.6
211,4,144,745,1990,97.2
211,4,144,567,1990,36.4
211,4,144,760,1990,43
211,4,144,667,1990,63
211,4,144,665,1990,68
211,4,144,666,1990,92
211,4,144,670,1990,68
211,4,144,668,1990,71
211,4,144,669,1990,83
211,4,144,768,1990,18.5
211,4,144,699,1990,14.88
211,4,144,659,1990,213
211,4,144,660,1990,11
211,4,144,557,1990,4.9
211,5,144,579,1990,4
211,5,144,797,1990,0.4935
211,5,144,798,1990,9
211,5,144,788,1990,0.0681
211,5,144,751,1990,0.2233
211,5,144,749,1990,3868.7
211,5,144,563,1990,80
211,5,144,561,1990,21.3
211,5,144,753,1990,218.2
211,5,144,649,1990,209.5
211,5,144,655,1990,14.8
211,5,144,758,1990,38.6
211,5,144,648,1990,97
211,5,144,779,1990,121388
211,5,144,755,1990,0.7
211,5,144,611,1990,0.97
211,5,144,613,1990,1.08
211,5,144,562,1990,18.2
211,5,144,786,1990,0.1
211,5,144,785,1990,39
211,5,144,553,1990,75
211,5,144,811,1990,65
211,5,144,810,1990,90
211,5,144,780,1990,1010
211,5,144,756,1990,0.01
211,5,144,591,1990,93.2
211,5,144,635,1990,92.2
211,5,144,636,1990,94.1
211,5,144,585,1990,8.7
211,5,144,580,1990,15
211,5,144,583,1990,29.5
211,5,144,581,1990,26.1
211,5,144,582,1990,16.3
211,5,144,584,1990,2.7
211,5,144,743,1990,96.9
211,5,144,744,1990,96.6
211,5,144,745,1990,97.2
211,5,144,567,1990,36.4
211,5,144,760,1990,43
