country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
192,6,882,563,1990,89
192,6,882,561,1990,31
192,6,882,655,1990,10.6
192,6,882,648,1990,73
192,6,882,779,1990,4100
192,6,882,755,1990,2.52
192,6,882,562,1990,25.8
192,6,882,786,1990,0.5
192,6,882,785,1990,54
192,6,882,553,1990,156
192,6,882,811,1990,84
192,6,882,810,1990,279
192,6,882,653,1990,28.94
192,6,882,639,1990,47.55
192,6,882,567,1990,45.9
192,6,882,667,1990,87
192,6,882,665,1990,89
192,6,882,666,1990,97
192,6,882,670,1990,92
192,6,882,668,1990,93
192,6,882,669,1990,94
192,6,882,699,1990,1.52
192,6,882,659,1990,47
192,6,882,616,1990,0.09
193,4,674,561,1990,10.9
193,4,674,758,1990,58.9
193,4,674,770,1990,70.1
193,4,674,771,1990,47.2
193,4,674,779,1990,10246
193,4,674,755,1990,42.45
193,4,674,562,1990,9.7
193,4,674,659,1990,53
193,4,674,660,1990,7
193,4,674,557,1990,11.7
193,4,674,722,1990,40.4
193,5,674,561,1990,10.9
193,5,674,758,1990,58.9
193,5,674,770,1990,70.1
193,5,674,771,1990,47.2
193,5,674,779,1990,10246
193,5,674,755,1990,42.45
193,5,674,562,1990,9.7
193,5,674,659,1990,53
193,5,674,660,1990,7
193,5,674,557,1990,11.7
193,5,674,722,1990,40.4
193,6,674,561,1990,10.9
193,6,674,758,1990,58.9
193,6,674,770,1990,70.1
193,6,674,771,1990,47.2
193,6,674,779,1990,10246
193,6,674,755,1990,42.45
193,6,674,562,1990,9.7
193,6,674,659,1990,53
193,6,674,660,1990,7
193,6,674,557,1990,11.7
193,6,674,722,1990,40.4
194,4,678,579,1990,2
194,4,678,797,1990,0.5909
194,4,678,798,1990,7
194,4,678,751,1990,0.4061
194,4,678,749,1990,47.7
194,4,678,563,1990,71
194,4,678,561,1990,110.4
194,4,678,753,1990,2.5
194,4,678,649,1990,2.5
194,4,678,655,1990,28.7
194,4,678,779,1990,2200
194,4,678,755,1990,1.87
194,4,678,611,1990,0.91
194,4,678,803,1990,0.01
194,4,678,801,1990,0.03
194,4,678,802,1990,0.06
194,4,678,562,1990,70.3
194,4,678,553,1990,330
194,4,678,811,1990,202
194,4,678,810,1990,527
194,4,678,639,1990,54.12
194,4,678,729,1990,0.07
194,4,678,799,1990,0.03
194,4,678,800,1990,0.17
194,4,678,591,1990,64.7
194,4,678,743,1990,77.4
194,4,678,567,1990,28.1
194,4,678,659,1990,45
194,4,678,660,1990,6
194,4,678,557,1990,11.8
194,5,678,579,1990,2
194,5,678,797,1990,0.5909
194,5,678,798,1990,7
194,5,678,751,1990,0.4061
194,5,678,749,1990,47.7
194,5,678,563,1990,71
194,5,678,561,1990,110.4
194,5,678,753,1990,2.5
194,5,678,649,1990,2.5
194,5,678,655,1990,28.7
194,5,678,779,1990,2200
194,5,678,755,1990,1.87
194,5,678,611,1990,0.91
