country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
80,1,246,670,1990,88
80,1,246,668,1990,97
80,1,246,669,1990,99
80,1,246,768,1990,2.1
80,1,246,699,1990,1.09
80,1,246,671,1990,4.4
80,1,246,672,1990,3.9
80,1,246,673,1990,5.2
80,1,246,659,1990,137
80,1,246,660,1990,63
80,1,246,557,1990,31.5
80,1,246,722,1990,50.6
80,1,246,674,1990,43.8
80,1,246,675,1990,41.7
80,1,246,676,1990,46.9
80,1,246,677,1990,5.4
80,1,246,678,1990,6
80,1,246,679,1990,4.7
80,1,246,616,1990,3.96
80,2,246,761,1990,12.4
80,2,246,788,1990,0.3629
80,2,246,776,1990,0.4
80,2,246,751,1990,10.3766
80,2,246,752,1990,11.4
80,2,246,749,1990,51745
80,2,246,750,1990,56644.2
80,2,246,563,1990,97
80,2,246,561,1990,6.7
80,2,246,733,1990,2.7
80,2,246,753,1990,2615
80,2,246,649,1990,1859
80,2,246,730,1990,77.4
80,2,246,732,1990,2.1
80,2,246,731,1990,75.4
80,2,246,758,1990,67.6
80,2,246,770,1990,72.2
80,2,246,771,1990,63.1
80,2,246,648,1990,199
80,2,246,779,1990,2669697
80,2,246,755,1990,53.54
80,2,246,611,1990,0.99
80,2,246,613,1990,1.18
80,2,246,614,1990,1.11
80,2,246,562,1990,5.5
80,2,246,605,1990,0.4
80,2,246,809,1990,2.2
80,2,246,786,1990,3.3
80,2,246,785,1990,1727
80,2,246,553,1990,6
80,2,246,811,1990,5
80,2,246,810,1990,7
80,2,246,780,1990,257872
80,2,246,756,1990,5.17
80,2,246,568,1990,0.65
80,2,246,650,1990,0.24
80,2,246,651,1990,315.84
80,2,246,569,1990,846.3
80,2,246,598,1990,143.61
80,2,246,599,1990,31.5
80,2,246,591,1990,93.7
80,2,246,635,1990,92.8
80,2,246,636,1990,94.6
80,2,246,743,1990,101.8
80,2,246,744,1990,101.7
80,2,246,745,1990,101.9
80,2,246,567,1990,72
80,2,246,667,1990,100
80,2,246,665,1990,100
80,2,246,666,1990,100
80,2,246,670,1990,88
80,2,246,668,1990,97
80,2,246,669,1990,99
80,2,246,768,1990,2.1
80,2,246,699,1990,1.09
80,2,246,671,1990,4.4
80,2,246,672,1990,3.9
80,2,246,673,1990,5.2
80,2,246,659,1990,137
80,2,246,660,1990,63
80,2,246,557,1990,31.5
80,2,246,722,1990,50.6
80,2,246,674,1990,43.8
80,2,246,675,1990,41.7
80,2,246,676,1990,46.9
80,2,246,677,1990,5.4
80,2,246,678,1990,6
80,2,246,679,1990,4.7
80,2,246,616,1990,3.96
80,3,246,761,1990,12.4
80,3,246,788,1990,0.3629
80,3,246,776,1990,0.4
80,3,246,751,1990,10.3766
80,3,246,752,1990,11.4
80,3,246,749,1990,51745
80,3,246,750,1990,56644.2
80,3,246,563,1990,97
80,3,246,561,1990,6.7
80,3,246,733,1990,2.7
80,3,246,753,1990,2615
80,3,246,649,1990,1859
80,3,246,730,1990,77.4
80,3,246,732,1990,2.1
80,3,246,731,1990,75.4
80,3,246,758,1990,67.6
80,3,246,770,1990,72.2
80,3,246,771,1990,63.1
80,3,246,648,1990,199
80,3,246,779,1990,2669697
80,3,246,755,1990,53.54
80,3,246,611,1990,0.99
80,3,246,613,1990,1.18
80,3,246,614,1990,1.11
80,3,246,562,1990,5.5
80,3,246,605,1990,0.4
80,3,246,809,1990,2.2
80,3,246,786,1990,3.3
80,3,246,785,1990,1727
80,3,246,553,1990,6
80,3,246,811,1990,5
80,3,246,810,1990,7
