country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
210,2,724,659,1990,299
210,2,724,660,1990,51
210,2,724,557,1990,14.6
210,2,724,722,1990,32.3
210,2,724,674,1990,39
210,2,724,675,1990,36.1
210,2,724,676,1990,41.6
210,2,724,677,1990,16.6
210,2,724,678,1990,14.3
210,2,724,679,1990,18.9
210,2,724,616,1990,2.77
210,3,724,761,1990,11.8
210,3,724,579,1990,2627
210,3,724,797,1990,1895
210,3,724,798,1990,3454
210,3,724,788,1990,0.2332
210,3,724,776,1990,0.24
210,3,724,751,1990,5.6219
210,3,724,752,1990,5.9
210,3,724,749,1990,218597.2
210,3,724,750,1990,227508
210,3,724,563,1990,99
210,3,724,561,1990,11
210,3,724,758,1990,43.3
210,3,724,770,1990,61.9
210,3,724,771,1990,25.9
210,3,724,648,1990,96
210,3,724,779,1990,12602600
210,3,724,755,1990,32.41
210,3,724,611,1990,0.98
210,3,724,613,1990,1.06
210,3,724,614,1990,1.07
210,3,724,562,1990,9.3
210,3,724,605,1990,0.01
210,3,724,809,1990,0.1
210,3,724,786,1990,0.8
210,3,724,785,1990,977
210,3,724,553,1990,6
210,3,724,811,1990,6
210,3,724,810,1990,7
210,3,724,780,1990,54700
210,3,724,756,1990,0.14
210,3,724,568,1990,0.2
210,3,724,650,1990,0.04
210,3,724,651,1990,187.9
210,3,724,569,1990,965
210,3,724,729,1990,0.4
210,3,724,799,1990,0.34
210,3,724,800,1990,0.46
210,3,724,585,1990,7.6
210,3,724,743,1990,101.3
210,3,724,744,1990,102
210,3,724,745,1990,100.6
210,3,724,567,1990,27.7
210,3,724,760,1990,22.5
210,3,724,772,1990,21.3
210,3,724,773,1990,24.9
210,3,724,667,1990,100
210,3,724,665,1990,100
210,3,724,666,1990,100
210,3,724,670,1990,100
210,3,724,668,1990,100
210,3,724,669,1990,100
210,3,724,768,1990,33
210,3,724,699,1990,0.76
210,3,724,671,1990,2.5
210,3,724,672,1990,2.6
210,3,724,673,1990,2.1
210,3,724,659,1990,299
210,3,724,660,1990,51
210,3,724,557,1990,14.6
210,3,724,722,1990,32.3
210,3,724,674,1990,39
210,3,724,675,1990,36.1
210,3,724,676,1990,41.6
210,3,724,677,1990,16.6
210,3,724,678,1990,14.3
210,3,724,679,1990,18.9
210,3,724,616,1990,2.77
211,1,144,579,1990,4
211,1,144,797,1990,0.4935
211,1,144,798,1990,9
211,1,144,788,1990,0.0681
211,1,144,751,1990,0.2233
211,1,144,749,1990,3868.7
211,1,144,563,1990,80
211,1,144,561,1990,21.3
211,1,144,753,1990,218.2
211,1,144,649,1990,209.5
211,1,144,655,1990,14.8
211,1,144,758,1990,38.6
211,1,144,648,1990,97
211,1,144,779,1990,121388
211,1,144,755,1990,0.7
211,1,144,611,1990,0.97
211,1,144,613,1990,1.08
211,1,144,562,1990,18.2
211,1,144,786,1990,0.1
211,1,144,785,1990,39
211,1,144,553,1990,75
211,1,144,811,1990,65
211,1,144,810,1990,90
211,1,144,780,1990,1010
211,1,144,756,1990,0.01
211,1,144,591,1990,93.2
211,1,144,635,1990,92.2
211,1,144,636,1990,94.1
211,1,144,585,1990,8.7
211,1,144,580,1990,15
211,1,144,583,1990,29.5
211,1,144,581,1990,26.1
211,1,144,582,1990,16.3
211,1,144,584,1990,2.7
211,1,144,743,1990,96.9
211,1,144,744,1990,96.6
211,1,144,745,1990,97.2
211,1,144,567,1990,36.4
211,1,144,760,1990,43
211,1,144,667,1990,63
211,1,144,665,1990,68
211,1,144,666,1990,92
211,1,144,670,1990,68
211,1,144,668,1990,71
211,1,144,669,1990,83
211,1,144,768,1990,18.5
211,1,144,699,1990,14.88
211,1,144,659,1990,213
211,1,144,660,1990,11
211,1,144,557,1990,4.9
211,2,144,579,1990,4
211,2,144,797,1990,0.4935
211,2,144,798,1990,9
211,2,144,788,1990,0.0681
211,2,144,751,1990,0.2233
211,2,144,749,1990,3868.7
211,2,144,563,1990,80
211,2,144,561,1990,21.3
211,2,144,753,1990,218.2
211,2,144,649,1990,209.5
211,2,144,655,1990,14.8
211,2,144,758,1990,38.6
211,2,144,648,1990,97
211,2,144,779,1990,121388
211,2,144,755,1990,0.7
211,2,144,611,1990,0.97
211,2,144,613,1990,1.08
211,2,144,562,1990,18.2
211,2,144,786,1990,0.1
211,2,144,785,1990,39
211,2,144,553,1990,75
211,2,144,811,1990,65
211,2,144,810,1990,90
211,2,144,780,1990,1010
211,2,144,756,1990,0.01
211,2,144,591,1990,93.2
211,2,144,635,1990,92.2
211,2,144,636,1990,94.1
211,2,144,585,1990,8.7
211,2,144,580,1990,15
211,2,144,583,1990,29.5
211,2,144,581,1990,26.1
211,2,144,582,1990,16.3
211,2,144,584,1990,2.7
211,2,144,743,1990,96.9
211,2,144,744,1990,96.6
211,2,144,745,1990,97.2
211,2,144,567,1990,36.4
211,2,144,760,1990,43
211,2,144,667,1990,63
211,2,144,665,1990,68
211,2,144,666,1990,92
211,2,144,670,1990,68
211,2,144,668,1990,71
211,2,144,669,1990,83
211,2,144,768,1990,18.5
211,2,144,699,1990,14.88
211,2,144,659,1990,213
211,2,144,660,1990,11
211,2,144,557,1990,4.9
211,3,144,579,1990,4
211,3,144,797,1990,0.4935
211,3,144,798,1990,9
211,3,144,788,1990,0.0681
211,3,144,751,1990,0.2233
211,3,144,749,1990,3868.7
211,3,144,563,1990,80
211,3,144,561,1990,21.3
211,3,144,753,1990,218.2
211,3,144,649,1990,209.5
211,3,144,655,1990,14.8
211,3,144,758,1990,38.6
211,3,144,648,1990,97
211,3,144,779,1990,121388
211,3,144,755,1990,0.7
211,3,144,611,1990,0.97
211,3,144,613,1990,1.08
211,3,144,562,1990,18.2
211,3,144,786,1990,0.1
211,3,144,785,1990,39
211,3,144,553,1990,75
211,3,144,811,1990,65
211,3,144,810,1990,90
211,3,144,780,1990,1010
211,3,144,756,1990,0.01
211,3,144,591,1990,93.2
211,3,144,635,1990,92.2
211,3,144,636,1990,94.1
211,3,144,585,1990,8.7
211,3,144,580,1990,15
211,3,144,583,1990,29.5
211,3,144,581,1990,26.1
211,3,144,582,1990,16.3
211,3,144,584,1990,2.7
211,3,144,743,1990,96.9
211,3,144,744,1990,96.6
211,3,144,745,1990,97.2
211,3,144,567,1990,36.4
211,3,144,760,1990,43
211,3,144,667,1990,63
211,3,144,665,1990,68
211,3,144,666,1990,92
211,3,144,670,1990,68
211,3,144,668,1990,71
211,3,144,669,1990,83
211,3,144,768,1990,18.5
211,3,144,699,1990,14.88
211,3,144,659,1990,213
211,3,144,660,1990,11
211,3,144,557,1990,4.9
212,1,275,561,1990,43.4
212,1,275,562,1990,34.8
212,1,275,553,1990,118
212,1,275,811,1990,64
212,1,275,810,1990,213
212,1,275,567,1990,1.5
212,1,275,666,1990,100
212,1,275,669,1990,97
212,2,275,561,1990,43.4
212,2,275,562,1990,34.8
212,2,275,553,1990,118
212,2,275,811,1990,64
212,2,275,810,1990,213
212,2,275,567,1990,1.5
212,2,275,666,1990,100
212,2,275,669,1990,97
212,3,275,561,1990,43.4
212,3,275,562,1990,34.8
212,3,275,553,1990,118
212,3,275,811,1990,64
212,3,275,810,1990,213
212,3,275,567,1990,1.5
212,3,275,666,1990,100
212,3,275,669,1990,97
213,1,729,579,1990,76
213,1,729,797,1990,10
213,1,729,798,1990,325
213,1,729,561,1990,128
213,1,729,733,1990,1.1
213,1,729,730,1990,8.7
213,1,729,732,1990,0.1
213,1,729,731,1990,5.6
213,1,729,655,1990,4.8
213,1,729,648,1990,222
213,1,729,779,1990,62000
213,1,729,755,1990,0.23
213,1,729,562,1990,80.2
213,1,729,553,1990,744
213,1,729,811,1990,529
213,1,729,810,1990,1050
213,1,729,729,1990,0.02
213,1,729,800,1990,0.09
213,1,729,667,1990,61
213,1,729,665,1990,67
213,1,729,666,1990,86
213,1,729,670,1990,18
213,1,729,668,1990,27
213,1,729,669,1990,52
213,1,729,699,1990,0.01
213,2,729,579,1990,76
213,2,729,797,1990,10
213,2,729,798,1990,325
213,2,729,561,1990,128
213,2,729,733,1990,1.1
213,2,729,730,1990,8.7
213,2,729,732,1990,0.1
213,2,729,731,1990,5.6
213,2,729,655,1990,4.8
213,2,729,648,1990,222
213,2,729,779,1990,62000
213,2,729,755,1990,0.23
213,2,729,562,1990,80.2
213,2,729,553,1990,744
213,2,729,811,1990,529
213,2,729,810,1990,1050
213,2,729,729,1990,0.02
213,2,729,800,1990,0.09
