country_area_id,indicator_id,CountryCode,SeriesCode,year,Indicator_Value
127,6,426,591,1990,47.4
127,6,426,635,1990,34.1
127,6,426,636,1990,60.5
127,6,426,743,1990,59.6
127,6,426,744,1990,41.6
127,6,426,745,1990,78.3
127,6,426,567,1990,1.3
127,6,426,667,1990,75
127,6,426,665,1990,77
127,6,426,666,1990,93
127,6,426,699,1990,1.93
127,6,426,616,1990,0.5
128,4,430,579,1990,231
128,4,430,797,1990,90
128,4,430,798,1990,425
128,4,430,622,1990,1000
128,4,430,788,1990,0.458
128,4,430,751,1990,0.2302
128,4,430,749,1990,484
128,4,430,561,1990,248
128,4,430,753,1990,27.3
128,4,430,649,1990,26.1
128,4,430,779,1990,9380
128,4,430,755,1990,0.45
128,4,430,803,1990,0.16
128,4,430,801,1990,0.26
128,4,430,802,1990,0.38
128,4,430,562,1990,165.3
128,4,430,553,1990,1500
128,4,430,811,1990,1030
128,4,430,810,1990,1980
128,4,430,729,1990,0.81
128,4,430,799,1990,0.4
128,4,430,800,1990,1.3
128,4,430,567,1990,51.2
128,4,430,670,1990,4
128,4,430,616,1990,0.46
128,5,430,579,1990,231
128,5,430,797,1990,90
128,5,430,798,1990,425
128,5,430,622,1990,1000
128,5,430,788,1990,0.458
128,5,430,751,1990,0.2302
128,5,430,749,1990,484
128,5,430,561,1990,248
128,5,430,753,1990,27.3
128,5,430,649,1990,26.1
128,5,430,779,1990,9380
128,5,430,755,1990,0.45
128,5,430,803,1990,0.16
128,5,430,801,1990,0.26
128,5,430,802,1990,0.38
128,5,430,562,1990,165.3
128,5,430,553,1990,1500
128,5,430,811,1990,1030
128,5,430,810,1990,1980
128,5,430,729,1990,0.81
128,5,430,799,1990,0.4
128,5,430,800,1990,1.3
128,5,430,567,1990,51.2
128,5,430,670,1990,4
128,5,430,616,1990,0.46
128,6,430,579,1990,231
128,6,430,797,1990,90
128,6,430,798,1990,425
128,6,430,622,1990,1000
128,6,430,788,1990,0.458
128,6,430,751,1990,0.2302
128,6,430,749,1990,484
128,6,430,561,1990,248
